"Nelamangala Court, Bangalore","Nelamangala Road, Nelamangala, Karnataka 562123, India",13.099181,77.388247,5,200
"NERALURU GATE, Bangalore","Neraluru Road, Bangalore, Karnataka 562107, India",12.801256,77.730437,5,200
"NGEF Layout Nagarabhavi, Bangalore","NGEF Layout, Nagarabhavi, Bangalore, Karnataka 560056, India",12.958554,77.510703,3,200
"Nrupathunga Nagara, Bangalore","Nrupathunga Nagar, Sankranthi Layout, Arakere, Bangalore, Karnataka, India",12.88304,77.584508,3,200
"Obalapura, Bangalore","Obalapura, Karnataka 562114, India",12.957184,77.829581,3,200
"Okalipuram, Bangalore","Okalipuram, Srirampuram, Bangalore, Karnataka, India",12.983451,77.565524,3,200
"Old Byappanahalli, Bangalore","Old Byappanahalli, Bangalore, Karnataka 560085, India",12.939532,77.540804,3,200
"Old Gabbadi, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Old Gurappanapalya, Bangalore","OLd Gurappanapalya, Stage 1, BTM Layout, Bangalore, Karnataka, India",12.924642,77.602646,3,200
"Om Shakthi Temple, Bangalore","Om Shakthi Temple Road, Horamavu Agara, Hormavu, Bangalore, Karnataka 560016",13.038643,77.667975,5,200
"Om Timber, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Omax Circle, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Onti Mane Chikka Thirupathi, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Orahalli, Bangalore","Harohalli, Karnataka 562114, India",12.944259,77.795268,3,200
"OTC Circle, Bangalore","Dharmaraya Swamy Temple Road, Bangalore, Karnataka, India",12.965967,77.582338,5,200
"Pantharapalya Nayandahalli, Bangalore","Pantarapalya, Nayandahalli, Bangalore, Karnataka, India",12.940623,77.52683,3,200
"Patalamma Temple Uttarahalli, Bangalore","Patalamma Temple Bus Stop, Uttarahalli, Bharath Housing Society Layout, Subramanyapura, Bangalore, Karnataka 560061, India",12.904705,77.53011,3,200
"Philomena Hospital, Bangalore","Philomena Hospital Road, Nagavara, Bangalore, Karnataka 560045",13.039584,77.620864,5,200
"Poorna Prajna Layout Water Tank, Bangalore","BWSSB Water Tank, 6th Block, Banashankari Stage III, Banashankari, Bangalore, Karnataka 560085",12.930112,77.547144,3,200
"Ragigudda Jayanagara 9th Block, Bangalore","Ragigudda Hill, Phase 2, Phase II, J P Nagar, Bangalore, Karnataka 560078",12.914099,77.593303,3,200
"Rajaji Nagara 1st Block, Bangalore","1st Block, Hombegowda Nagar, Bangalore, Karnataka, India",12.93924,77.589482,3,200
"Rajaji Nagara ESI Hospital, Bangalore","ESI Hospital, 12th Main Road, Rajajinagar, Bangalore, Karnataka 560010, India",12.990087,77.553397,3,200
"Rajendra Nagara, Bangalore","Rajendra Nagar, Adugodi, Bangalore, Karnataka 560047, India",12.949272,77.618529,3,200
"Ranga Jangama Gonipura Road, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ravi Gym, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"RBI Layout, Bangalore","R. B. I. Layout, JP Nagar 7th Phase, Bangalore, Karnataka, India",12.889522,77.579852,3,200
"RM Guttahalli [BDA Office], Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Robin Talkies Kengeri Post Office, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"RV Dental College J P Nagara, Bangalore","RV Dental College, 24th Main Road, Phase 1, J P Nagar, Bangalore, Karnataka 560078, India",12.91131,77.585225,3,200
"Samandur, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"SAP ITPL, Bangalore","SAP Creche, Road Number 7, KIADB Export Promotion Industrial Area, Whitefield, Bangalore, Karnataka 560048, India",12.980691,77.717392,3,200
"Sarjapura Cross, Bangalore","N Cross Road, Bangalore, Karnataka 560029, India",12.925137,77.605916,5,200
"SBM ATM Amruthahalli, Bangalore","ATM Medical, Masjid Road, Richard Xavier's colony, Neelasandra, Bangalore, Karnataka 560047, India",12.952413,77.612132,3,200
"Shivananda Stores, Bangalore","Vasu Medicals And General Stores, Shop No. 8 & 3, Malagalu Village, Pattegarapalya, 18th Cross Road, Govindaraja Nagar, Stage 2, Vijayanagar, Bangalore, Karnataka 560079, India",12.973336,77.538012,3,200
"SJR Park ITPL, Bangalore","SJR I-Park, Road 9, EPIP Zone, Whitefield, Bangalore, Karnataka 560066, India",12.980912,77.726251,3,200
"SLV Bakery Ittumadu, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Sonnappanahalli, Bangalore","Sonnappanahalli, Karnataka, India",13.295543,77.569106,3,200
"Srinivasa Kalyana Mantapa, Bangalore","Srinivasa Kalyana Mantapa, Teachers Colony, Chandapura, Bangalore, Karnataka 562107, India",12.801604,77.70642,3,200
"State Bank Of India St Marks Road, Bangalore","St Marks Road, Bangalore, Karnataka",12.972192,77.601132,5,200
"Sub Register Office, Bangalore","Sub Register Office, Lakshmipuru Road, Madanayakahalli, Bangalore, Karnataka 562123, India",13.060461,77.461027,3,200
"Subbarayappana Palya Cross, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Sulwara Cross, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Talegere, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Taluk Office, Bangalore","Taluk Office, Vishwapriya Nagar, Begur, Bangalore, Karnataka 560068, India",12.885795,77.625431,3,200
"Telephone Exchange Jayanagara, Bangalore","Telephone Exchange, Malleswaram, Bangalore, Karnataka 560003, India",13.005996,77.568921,3,200
"Udaya Nagara, Bangalore","Udaya Nagar, Mahadevapura, Bangalore, Karnataka, India",12.990164,77.675803,3,200
"Uddandalli, Bangalore","Dandeli..Explore the unexplored, RPC Layout, Vijayanagar, Bangalore, Karnataka 560104, India",12.95611,77.53601,3,200
"Uddi Chikkanahalli Gate, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Uganawadi, Bangalore","Anganwadi, Chikk Biddarkalu Village, Bangalore, Karnataka 560073, India",13.036564,77.486755,3,200
"Ujinappanadoddi, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Umara Bhagh Layout, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Unani Hospital Basaveshwaranagara, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Upkar Badavane, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Uragahalli Bidadi, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
